# Loan dataset based on the Kaggle Home Equity dataset,,,,,,,,,,
# Available at: https://www.kaggle.com/ajay1735/hmeq-data,,,,,,,,,,
#,,,,,,,,,,
# Context,,,,,,,,,,
# =======,,,,,,,,,,
# The consumer credit department of a bank wants to automate the decisionmaking,,,,,,,,,,
# process for approval of home equity lines of credit. To do this,they will,,,,,,,,,
# follow the recommendations of the Equal Credit Opportunity Act to create an,,,,,,,,,,
# empirically derived and statistically sound credit scoring model. The model,,,,,,,,,,
# will be based on data collected from recent applicants granted credit through,,,,,,,,,,
# the current process of loan underwriting. The model will be built from,,,,,,,,,,
# predictive modeling tools,but the created model must be sufficiently,,,,,,,,,
# interpretable to provide a reason for any adverse actions (rejections).,,,,,,,,,,
#,,,,,,,,,,
# Content,,,,,,,,,,
# =======,,,,,,,,,,
# The Home Equity dataset (HMEQ) contains baseline and loan performance,,,,,,,,,,
# information for 5,960 recent home equity loans. The target (BAD) is a binary,,,,,,,,,
# variable indicating whether an applicant eventually defaulted or was,,,,,,,,,,
# seriously delinquent. This adverse outcome occurred in 1,189 cases (20%). For,,,,,,,,,
# each applicant,12 input variables were recorded.,,,,,,,,,
#,,,,,,,,,,
# Attributes,,,,,,,,,,
# ==========,,,,,,,,,,
# Name    Description,,,,,,,,,,
# TARGET  Label: 1 = client defaulted on loan - 0 = loan repaid,,,,,,,,,,
# LOAN    Amount of the loan request,,,,,,,,,,
# MORTDUE Amount due on existing mortgage,,,,,,,,,,
# VALUE   Value of current property,,,,,,,,,,
# YOJ     Years at present job,,,,,,,,,,
# DEROG   Number of major derogatory reports,,,,,,,,,,
# DELINQ  Number of delinquent credit lines,,,,,,,,,,
# CLAGE   Age of oldest trade line in months,,,,,,,,,,
# NINQ    Number of recent credit lines,,,,,,,,,,
# CLNO    Number of credit lines,,,,,,,,,,
# DEBTINC Debt-to-income ratio,,,,,,,,,,
#,,,,,,,,,,
TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,22900,191970.0,232998.0,3.0,0.0,0.0,30.113.845.241,0.0,27.0,36.788.469.564
0,7200,79946.0,113807.0,1.0,0.0,0.0,23.845.882.498,0.0,37.0,18.617.288.691
0,18200,120966.0,208782.0,4.0,0.0,0.0,20.253.433.338,0.0,17.0,27.436.646.043.000.000
0,17800,137169.0,182280.0,12.0,0.0,0.0,24.137.530.714,0.0,21.0,28.846.448.119
0,18100,71814.0,89941.0,10.0,0.0,0.0,83.167.810.785,3.0,11.0,32.285.405.494
0,22900,61067.0,96306.0,5.0,0.0,0.0,228.898.609,1.0,20.0,36.134.959.463
0,13900,95351.0,117381.0,12.0,0.0,0.0,21.020.212.954,0.0,11.0,41.011.001.371.999.900
0,10500,69656.0,88198.0,15.0,0.0,0.0,97.319.406.172,0.0,8.0,27.322.396.546
0,14000,92583.0,114379.0,10.0,0.0,0.0,16.944.834.174,0.0,27.0,34.130.768.601
0,18400,99902.0,125249.0,26.0,0.0,0.0,29.442.411.801,2.0,16.0,33.488.547.383.000.000
0,21500,71636.0,96678.0,13.0,0.0,0.0,13.594.054.149,0.0,13.0,37.872.473.718
0,28200,109184.0,207035.0,23.0,0.0,0.0,17.993.775.089,0.0,18.0,23.662.456.689.000.000
0,16000,98338.0,115759.0,8.0,0.0,0.0,29.607.626.178,1.0,19.0,30.062.735.712
0,14000,63451.0,105702.0,8.0,0.0,0.0,25.722.632.505,1.0,12.0,33.903.063.818
0,10600,56814.0,66692.0,10.0,0.0,0.0,10.737.405.519,1.0,18.0,32.625.687.041
0,16200,49552.0,82523.0,4.0,0.0,0.0,1.317.057.154,1.0,8.0,28.172.032.888
0,8000,82547.0,105361.0,24.0,0.0,0.0,5.259.326.412,2.0,13.0,32.160.922.592
0,18900,101289.0,127485.0,0.0,0.0,0.0,31.925.081.591,0.0,19.0,42.723.232.206
0,10400,78320.0,100017.0,10.0,0.0,0.0,16.742.253.971,4.0,21.0,41.974.878.281
0,9400,61213.0,70800.0,5.0,0.0,0.0,75.862.659.733,3.0,20.0,39.403.812.388
0,27900,142346.0,185057.0,9.0,0.0,1.0,15.554.869.901,0.0,36.0,39.397.042.716
0,16500,94920.0,118156.0,9.0,0.0,0.0,29.528.552.348,2.0,18.0,32.171.631.931
0,6300,26655.0,29792.0,1.0,1.0,0.0,12.759.267.447.000.000,10.0,6.0,2.836.185.178
0,22800,64659.0,96063.0,8.0,0.0,0.0,20.106.828.707,2.0,18.0,31.541.822.123.000.000
0,5700,28127.0,36524.0,10.0,0.0,0.0,18.128.295.679,0.0,13.0,24.339.533.569
0,9100,78210.0,86558.0,8.0,0.0,0.0,9.211.150.428.100.000,0.0,23.0,28.167.074.696.999.900
0,10900,59029.0,76120.0,2.0,0.0,0.0,23.173.414.438,0.0,10.0,36.025.683.828.000.000
0,32400,128523.0,179390.0,13.0,0.0,0.0,15.008.428.711,1.0,28.0,43.144.345.509
0,13200,70069.0,88303.0,3.0,0.0,0.0,2.408.560.165,2.0,25.0,2.906.412.827
0,16500,44330.0,72618.0,6.0,0.0,0.0,10.149.536.566,2.0,15.0,41.457.025.199
0,21200,84117.0,118884.0,9.0,0.0,0.0,30.220.690.049,2.0,16.0,36.190.524.264.000.000
0,7000,58128.0,93740.0,5.0,0.0,0.0,21.336.302.767,2.0,24.0,34.475.301.929.000.000
0,23100,75837.0,183443.0,9.0,0.0,0.0,37.729.103.995,0.0,17.0,31.435.316.117
0,18700,58498.0,90135.0,30.0,0.0,0.0,19.910.927.232,0.0,21.0,33.182.239.494
0,24100,57041.0,92081.0,7.0,0.0,0.0,23.005.972.968,0.0,19.0,35.896.708.642
0,24300,50826.0,68199.0,7.0,0.0,0.0,7.118.198.890.000.000,1.0,19.0,36.496.201.084
0,25200,137054.0,207511.0,4.0,0.0,0.0,18.857.465.948,0.0,27.0,39.963.887.657
0,88300,54004.0,94838.0,16.0,0.0,0.0,19.370.205.076,0.0,15.0,36.262.691.334
0,13800,94843.0,125541.0,2.0,0.0,2.0,15.925.249.684,0.0,26.0,42.305.239.736
0,2400,98449.0,117195.0,4.0,0.0,0.0,93.811.774.855,0.0,13.0,29.681.827.045
0,15900,38514.0,50309.0,6.0,1.0,0.0,10.182.614.234,1.0,16.0,38.877.808.385
0,19100,22094.0,61820.0,5.0,0.0,0.0,20.113.547.773,0.0,13.0,28.888.876.198.000.000
0,27600,150120.0,191972.0,3.0,0.0,0.0,17.803.849.109,1.0,16.0,41.807.428.045
0,26700,144243.0,176096.0,1.0,0.0,0.0,19.467.979.612,0.0,34.0,40.479.243.579
0,22400,16630.0,56824.0,25.0,0.0,1.0,1.997.384.646,0.0,24.0,27.027.787.429
0,14900,36120.0,57095.0,4.0,0.0,0.0,23.902.367.545,1.0,35.0,38.171.623.527
0,9300,73252.0,100537.0,2.0,0.0,0.0,99.774.527.119,0.0,26.0,34.514.635.071
0,8000,47154.0,65458.0,2.0,0.0,0.0,99.993.789.825,3.0,12.0,38.873.711.304.000.000
0,40900,149281.0,202877.0,4.0,0.0,0.0,15.678.306.895,0.0,30.0,34.416.519.814.000.000
0,12100,96439.0,126328.0,3.0,0.0,3.0,15.631.913.094,0.0,26.0,39.279.313.253.000.000
0,27600,64818.0,91915.0,16.0,0.0,0.0,99.604.607.809,0.0,17.0,32.461.144.333
0,17200,52276.0,69860.0,0.0,0.0,0.0,18.093.148.775,0.0,25.0,30.587.966.984
0,21200,23088.0,56535.0,27.0,0.0,1.0,21.615.601.740.000.000,0.0,24.0,27.395.233.882
0,18600,100144.0,153751.0,4.0,0.0,0.0,9.366.217.048.899.990,0.0,16.0,34.892.733.618
0,38200,147457.0,210065.0,3.0,0.0,0.0,14.873.318.489,0.0,31.0,3.589.492.543
0,29400,109457.0,145453.0,15.0,0.0,0.0,22.285.871.099,1.0,40.0,40.697.418.457
0,6700,55113.0,56486.0,4.0,0.0,0.0,84.417.030.462,0.0,17.0,23.642.853.829
0,9400,49484.0,59137.0,10.0,0.0,0.0,10.227.267.659,0.0,22.0,37.269.131.082
0,7800,53243.0,95065.0,7.0,0.0,0.0,22.080.244.426,2.0,24.0,31.827.626.823.000.000
0,19900,78142.0,102085.0,12.0,0.0,0.0,16.036.703.279,0.0,27.0,34.099.757.111
0,15700,64793.0,99157.0,22.0,0.0,0.0,24.473.167.355,1.0,23.0,38.328.188.879
0,32200,108871.0,151667.0,11.0,0.0,0.0,22.741.543.842,0.0,40.0,40.183.098.571
0,12500,53354.0,79893.0,10.0,2.0,0.0,24.943.595.428,1.0,29.0,35.020.885.785
0,3800,51180.0,63459.0,20.0,0.0,0.0,20.375.153.358,0.0,20.0,20.067.042.050.999.900
0,8000,61565.0,87624.0,14.0,0.0,0.0,20.399.713.640.000.000,0.0,17.0,23.562.565.006.999.900
0,5000,66839.0,87168.0,4.0,0.0,0.0,12.259.722.258,0.0,15.0,40.616.779.346
0,16500,48674.0,73720.0,17.0,0.0,0.0,18.647.307.149,0.0,23.0,3.837.360.781
0,17200,6126.0,88603.0,13.0,0.0,1.0,28.726.088.687,0.0,23.0,30.098.796.700.999.900
0,21700,45640.0,67023.0,25.0,0.0,0.0,29.376.207.666,1.0,32.0,34.285.372.575
0,27600,60039.0,86166.0,0.0,0.0,0.0,10.094.932.169,0.0,23.0,33.820.934.036
0,66500,64423.0,143341.0,9.0,0.0,0.0,11.398.444.673,0.0,11.0,39.821.439.755
0,17000,51682.0,67688.0,2.0,0.0,0.0,13.519.190.654,0.0,18.0,33.050.636.366
0,11100,67366.0,102936.0,9.0,0.0,0.0,21.328.149.573,0.0,20.0,19.078.651.168
0,11200,19496.0,73140.0,20.0,0.0,1.0,39.924.269.191,1.0,12.0,23.374.504.567
0,32300,133193.0,174905.0,13.0,0.0,0.0,1.770.516.476,1.0,28.0,39.475.689.601.999.900
0,13500,44586.0,73764.0,2.0,0.0,0.0,26.393.117.074,0.0,21.0,2.996.620.202
0,68700,197356.0,291242.0,10.0,0.0,0.0,21.780.164.742,2.0,24.0,29.423.058.044
0,11300,74783.0,100909.0,5.0,0.0,0.0,85.664.833.722,0.0,34.0,35.947.854.706
0,8200,135929.0,200275.0,0.0,0.0,0.0,69.617.174.882,1.0,23.0,37.805.432.649.000.000
0,10100,58446.0,71145.0,4.0,0.0,1.0,24.462.436.764,1.0,15.0,38.117.306.388
0,25600,139746.0,210298.0,6.0,0.0,0.0,18.511.257.638,1.0,28.0,38.368.890.383
0,50400,43635.0,104114.0,10.0,0.0,0.0,2.244.829.394,3.0,35.0,40.851.444.098
0,24800,98139.0,121696.0,3.0,0.0,0.0,20.852.326.694,1.0,27.0,3.264.426.513
0,7900,41935.0,53543.0,8.0,0.0,0.0,20.354.460.997,1.0,22.0,31.491.686.795
0,8200,64006.0,80409.0,15.0,0.0,0.0,23.536.324.945,0.0,36.0,35.636.720.346
0,40400,145423.0,203712.0,5.0,0.0,0.0,15.080.439.683,0.0,31.0,37.308.013.074
0,12100,97185.0,113004.0,13.0,0.0,0.0,20.262.253.130.000.000,2.0,15.0,37.716.646.112
0,11200,93649.0,113833.0,13.0,0.0,0.0,20.511.724.572,3.0,16.0,39.126.130.259
0,8900,58839.0,81223.0,4.0,0.0,0.0,10.224.646.959,2.0,15.0,26.206.409.951.999.900
0,21300,183386.0,230443.0,1.0,0.0,0.0,28.837.369.758,1.0,26.0,39.334.879.021
0,11000,52602.0,61496.0,13.0,0.0,0.0,10.734.006.616,0.0,22.0,37.699.108.591.999.900
0,11700,55119.0,67931.0,4.0,0.0,0.0,19.941.069.924,2.0,16.0,27.616.338.511
0,15100,49533.0,63607.0,2.0,0.0,0.0,18.052.329.284,0.0,14.0,36.377.182.949
0,8100,81322.0,97823.0,3.0,0.0,0.0,11.846.850.599,0.0,25.0,32.716.777.590.999.900
0,6400,81116.0,86148.0,8.0,0.0,0.0,26.217.542.613,0.0,11.0,42.068.268.179
0,20800,58440.0,99244.0,1.0,0.0,4.0,17.495.857.724,0.0,46.0,37.488.545.687
0,8600,78579.0,93697.0,0.0,0.0,0.0,11.519.332.144,1.0,10.0,33.837.202.699
0,13000,78766.0,106450.0,6.0,0.0,0.0,10.795.131.167,0.0,26.0,24.870.993.881.999.900
0,8000,84282.0,121045.0,28.0,0.0,0.0,33.017.485.564,1.0,37.0,35.362.686.394
0,9400,77410.0,116693.0,0.0,0.0,0.0,24.508.365.185,0.0,37.0,17.176.900.657
0,14500,52440.0,62150.0,4.0,0.0,0.0,17.467.690.038,0.0,13.0,27.191.720.909
0,22400,89985.0,121601.0,11.0,0.0,0.0,11.198.242.007,2.0,24.0,30.991.174.103.000.000
0,18900,103130.0,120119.0,7.0,0.0,0.0,29.275.174.269.999.900,1.0,19.0,30.681.688.914.000.000
0,27300,127260.0,212953.0,9.0,0.0,0.0,2.441.654.213,3.0,26.0,21.241.194.773
0,41400,362578.0,471827.0,1.0,0.0,0.0,29.213.598.502,4.0,15.0,40.772.058.490.999.900
0,13600,66178.0,104378.0,6.0,0.0,0.0,26.396.101.511,0.0,11.0,36.438.466.265
0,15800,9407.0,60165.0,1.0,0.0,0.0,31.065.842.115,0.0,5.0,40.051.306.199
0,15900,48563.0,64679.0,4.0,0.0,0.0,15.610.138.093,2.0,12.0,27.808.547.086
0,9900,72674.0,89909.0,15.0,0.0,1.0,90.957.899.517,0.0,8.0,2.735.463.407
0,9700,63488.0,74374.0,5.0,0.0,0.0,10.658.945.227,2.0,15.0,26.896.012.771
0,15800,46716.0,60231.0,3.0,0.0,0.0,19.132.373.689,0.0,13.0,28.053.604.481
0,5400,65814.0,85848.0,4.0,0.0,0.0,12.294.028.859.999.900,0.0,15.0,44.092.325.681.999.900
0,13300,57878.0,69907.0,1.0,0.0,0.0,15.448.481.378,2.0,35.0,41.119.153.488
0,10300,57902.0,74355.0,4.0,0.0,0.0,2.436.309.162,1.0,16.0,36.574.441.888
0,5300,75958.0,91703.0,0.0,0.0,0.0,12.418.217.879.999.900,1.0,10.0,34.599.060.194
0,28600,26189.0,50409.0,36.0,0.0,0.0,28.749.617.332,0.0,23.0,38.644.394.598.000.000
0,29400,39354.0,75553.0,13.0,1.0,0.0,77.342.597.043,6.0,15.0,35.110.448.893.000.000
0,11600,64143.0,78851.0,6.0,0.0,3.0,20.136.992.202,3.0,29.0,35.795.804.943
0,17000,125257.0,161009.0,3.0,0.0,0.0,12.975.779.959,1.0,21.0,276.372.066
0,11600,129432.0,198705.0,0.0,0.0,0.0,34.104.732.919,0.0,16.0,39.963.258.508
0,18900,91784.0,117626.0,21.0,0.0,0.0,2.801.234.728,0.0,16.0,2.567.302.186
0,24200,92572.0,121310.0,9.0,0.0,0.0,11.704.550.066,1.0,24.0,30.482.780.029
0,22700,36253.0,88461.0,24.0,0.0,0.0,25.508.875.780.000.000,0.0,7.0,26.867.617.382
0,8100,46380.0,58745.0,7.0,0.0,0.0,78.360.087.635,0.0,18.0,22.375.341.167
0,17800,56956.0,74305.0,0.0,0.0,0.0,18.718.332.939,0.0,24.0,31.817.471.916
0,15200,49428.0,62696.0,27.0,0.0,0.0,26.539.531.284,1.0,16.0,38.500.796.453
0,18900,55238.0,112776.0,16.0,0.0,0.0,25.154.939.236,0.0,19.0,25.769.499.901
0,18900,87081.0,115165.0,13.0,0.0,0.0,12.046.218.617,1.0,8.0,34.400.376.562
0,33500,18934.0,42328.0,5.0,0.0,0.0,38.699.227.219,0.0,6.0,34.222.246.713.000.000
0,18500,46555.0,69186.0,19.0,0.0,0.0,18.723.013.253,0.0,22.0,38.188.143.858.000.000
0,13700,80300.0,98088.0,1.0,0.0,0.0,66.723.946.838,0.0,20.0,36.516.532.499
0,10800,44355.0,57742.0,20.0,0.0,1.0,12.973.199.214,0.0,22.0,38.042.767.861
0,10400,57816.0,82047.0,3.0,0.0,1.0,17.665.689.456,0.0,12.0,30.674.205.288.000.000
0,7100,64850.0,76985.0,0.0,0.0,0.0,10.821.718.977,0.0,7.0,36.337.557.557
0,22400,135912.0,181863.0,7.0,0.0,0.0,31.699.290.614,0.0,17.0,45.006.818.085
0,12900,19688.0,77998.0,20.0,0.0,2.0,40.726.116.688,0.0,12.0,22.839.078.993
0,20400,99781.0,128452.0,23.0,0.0,0.0,26.595.084.552,2.0,16.0,3.379.937.887
0,18600,48711.0,69611.0,2.0,0.0,0.0,13.025.313.366,0.0,17.0,33.691.188.019
0,16000,20648.0,167020.0,5.0,0.0,0.0,31.546.656.561,0.0,26.0,25.912.976.009
0,4500,71082.0,79247.0,4.0,0.0,0.0,11.876.041.007,0.0,14.0,41.421.110.520.999.900
0,15900,46731.0,71521.0,18.0,0.0,0.0,19.214.423.547,0.0,22.0,40.361.769.906
0,18500,49367.0,71485.0,10.0,0.0,0.0,17.538.704.889,1.0,42.0,37.772.221.651
0,24400,109253.0,158257.0,17.0,0.0,0.0,19.396.528.716,0.0,25.0,34.594.492.544
0,25200,73168.0,93608.0,9.0,0.0,0.0,15.112.147.952,0.0,21.0,35.590.326.769
0,6700,51855.0,58084.0,21.0,0.0,0.0,19.375.474.567,0.0,19.0,19.549.571.698
0,47600,39364.0,108232.0,9.0,0.0,0.0,19.933.328.593,2.0,35.0,40.189.421.966
0,32300,28213.0,40515.0,0.0,0.0,0.0,55.044.242.521,0.0,7.0,15.396.876.659
0,22000,70139.0,95042.0,2.0,0.0,0.0,97.908.582.906,2.0,29.0,32.524.528.239
0,17700,107395.0,133433.0,6.0,0.0,0.0,96.157.561.735,0.0,13.0,27.592.277.381
0,9800,136154.0,203815.0,1.0,0.0,0.0,70.853.327.642,2.0,23.0,35.878.988.299.999.900
0,19000,105729.0,172555.0,6.0,0.0,0.0,21.643.903.593,4.0,23.0,41.046.748.124.000.000
0,6400,57887.0,74776.0,3.0,0.0,1.0,12.632.864.372,0.0,22.0,28.756.345.434
0,9800,74962.0,108730.0,4.0,0.0,1.0,76.392.416.053,1.0,33.0,3.732.134.756
0,24500,80072.0,107559.0,18.0,0.0,0.0,19.487.746.019,0.0,12.0,39.210.169.634
0,11300,16115.0,69113.0,22.0,0.0,2.0,40.351.499.966,0.0,12.0,22.168.244.524.000.000
0,17600,79122.0,96116.0,1.0,0.0,0.0,15.244.371.441,1.0,18.0,35.589.662.601
0,25200,75037.0,102227.0,9.0,0.0,0.0,14.872.977.821,0.0,21.0,37.239.696.740.999.900
0,89800,50370.0,91861.0,14.0,0.0,0.0,21.389.270.901,0.0,16.0,34.340.882.368
0,39300,27324.0,73924.0,6.0,0.0,0.0,19.034.457.453,1.0,18.0,25.053.533.525
0,33100,236847.0,46091.0,1.0,0.0,2.0,2.056.506.602,3.0,49.0,41.832.674.280.999.900
0,16100,49244.0,65523.0,2.0,0.0,0.0,11.021.989.337,0.0,17.0,31.001.523.706
0,16500,23169.0,41677.0,20.0,0.0,0.0,20.807.694.321,2.0,15.0,34.430.575.154
0,36500,18101.0,42320.0,7.0,0.0,0.0,49.746.202.815,0.0,7.0,36.501.009.331.999.900
0,12100,18728.0,34443.0,9.0,0.0,0.0,11.764.828.293,0.0,10.0,21.589.836.378
0,23900,80406.0,108122.0,17.0,0.0,0.0,21.192.327.535,0.0,13.0,41.494.839.796
0,9600,62405.0,69459.0,0.0,0.0,2.0,86.431.831.744,2.0,18.0,36.260.331.271.999.900
0,20900,111464.0,144487.0,11.0,0.0,1.0,20.667.735.326,0.0,25.0,40.065.477.156
0,22700,108488.0,139559.0,11.0,0.0,0.0,1.909.727.785,0.0,23.0,34.080.016.231
0,16300,71510.0,89756.0,2.0,0.0,0.0,19.313.589.022,0.0,30.0,31.413.585.832
0,15300,57840.0,86903.0,0.0,0.0,0.0,11.082.722.442,4.0,11.0,38.826.177.523
0,48000,41392.0,106075.0,8.0,0.0,0.0,20.308.882.088,2.0,35.0,38.633.827.318
0,16700,62933.0,95498.0,0.0,0.0,1.0,16.166.099.425,0.0,25.0,2.426.256.802
0,15600,49151.0,62005.0,4.0,0.0,0.0,18.565.308.797,0.0,14.0,36.021.100.446
0,15800,51163.0,157644.0,19.0,0.0,0.0,23.922.478.943,0.0,28.0,20.747.520.522.000.000
0,16300,67524.0,85577.0,8.0,0.0,0.0,75.434.327.987,3.0,11.0,31.761.828.776.999.900
0,15900,95120.0,114674.0,4.0,0.0,1.0,27.889.205.929,0.0,34.0,28.232.296.781
0,15900,65827.0,97935.0,1.0,0.0,0.0,16.041.695.863,4.0,20.0,3.260.020.273
0,26200,149599.0,181869.0,1.0,0.0,0.0,20.402.898.979,0.0,35.0,39.800.879.561
0,13100,69259.0,75149.0,11.0,0.0,0.0,24.041.029.194,3.0,37.0,40.735.604.411
0,22900,41174.0,86851.0,25.0,0.0,0.0,26.713.260.885,0.0,7.0,24.380.389.513
0,26000,81764.0,118388.0,9.0,0.0,0.0,13.019.241.813,0.0,18.0,28.154.134.661.999.900
0,16600,71564.0,84627.0,5.0,0.0,0.0,11.464.013.288,1.0,20.0,22.323.142.605
0,23500,18989.0,51607.0,26.0,0.0,1.0,20.676.549.496,0.0,24.0,27.551.408.817
0,24400,91316.0,147837.0,23.0,0.0,0.0,17.005.674.853,0.0,24.0,42.668.454.647
0,18400,89101.0,118748.0,7.0,0.0,0.0,15.384.976.303,2.0,21.0,2.176.282.696
0,9400,122412.0,178547.0,7.0,0.0,0.0,22.608.880.709,0.0,19.0,35.463.386.978
0,17200,53849.0,102326.0,1.0,0.0,3.0,57.166.745.123.999.900,1.0,9.0,39.991.154.244
0,26000,119553.0,158687.0,5.0,0.0,0.0,29.075.850.449,0.0,24.0,36.977.518.905
0,15900,19639.0,171350.0,8.0,0.0,0.0,31.131.036.041,0.0,26.0,26.876.729.860.999.900
0,23400,45766.0,66192.0,26.0,0.0,0.0,28.478.157.228,2.0,32.0,35.936.794.804
0,16900,88143.0,115365.0,19.0,0.0,0.0,28.206.851.776,0.0,16.0,24.962.851.371
0,26800,145745.0,211400.0,6.0,0.0,0.0,18.471.163.469,1.0,27.0,39.848.391.232
0,23400,48549.0,68957.0,6.0,0.0,0.0,17.281.072.664,1.0,27.0,34.456.762.198
0,33300,19675.0,47894.0,6.0,0.0,0.0,42.435.279.654,0.0,7.0,36.668.617.075
0,20400,29985.0,54038.0,15.0,0.0,0.0,17.759.367.277,1.0,20.0,35.554.303.677
0,37900,150044.0,202894.0,5.0,0.0,0.0,15.603.392.791,0.0,30.0,36.311.407.672
0,24400,147073.0,182069.0,2.0,0.0,0.0,17.371.494.662,0.0,35.0,3.781.236.793
0,13600,58539.0,67899.0,29.0,1.0,2.0,19.427.383.376,1.0,23.0,37.134.421.937
0,28400,53480.0,90560.0,24.0,0.0,1.0,17.447.472.367,0.0,19.0,24.490.839.114
0,13900,77007.0,96718.0,8.0,2.0,0.0,18.360.866.723,0.0,30.0,26.431.314.521.999.900
0,14300,89984.0,121189.0,4.0,0.0,2.0,13.759.782.329,0.0,25.0,41.613.325.222
0,10400,37233.0,52320.0,15.0,0.0,0.0,88.677.328.625,0.0,11.0,31.056.436.786
0,11700,42151.0,58947.0,22.0,0.0,0.0,12.203.036.183,0.0,23.0,40.083.144.531
0,10800,98568.0,121994.0,15.0,0.0,0.0,27.026.516.526,0.0,16.0,33.658.292.220.999.900
0,26300,25685.0,51023.0,35.0,0.0,0.0,26.147.087.199,0.0,23.0,4.008.504.815
0,31800,126316.0,180750.0,14.0,0.0,0.0,16.785.725.585,2.0,28.0,42.633.437.183.000.000
0,19700,105135.0,147353.0,11.0,0.0,2.0,22.569.612.759,0.0,24.0,43.009.650.533
0,23100,61524.0,96308.0,1.0,0.0,0.0,16.038.316.815,1.0,21.0,35.112.241.195
0,28100,96160.0,128767.0,10.0,0.0,1.0,15.467.285.803,0.0,29.0,41.117.944.576.999.900
0,17100,56791.0,94396.0,7.0,0.0,0.0,11.029.408.781,1.0,21.0,36.107.340.903
0,51100,28312.0,82300.0,3.0,2.0,0.0,26.933.597.552,6.0,14.0,41.087.535.376
0,13700,88654.0,114011.0,10.0,0.0,0.0,25.032.958.449,0.0,25.0,30.971.730.126
0,22400,52597.0,69312.0,2.0,0.0,0.0,22.424.133.068,0.0,12.0,3.382.410.789
0,8700,43759.0,50070.0,19.0,1.0,1.0,2.189.062.534,0.0,17.0,34.058.146.801.999.900
0,27500,145774.0,206788.0,4.0,0.0,0.0,19.194.101.884,0.0,27.0,38.001.192.233.000.000
0,4700,71855.0,88566.0,2.0,2.0,0.0,28.395.953.809,0.0,5.0,36.475.473.283
0,17800,36902.0,57622.0,9.0,0.0,0.0,12.187.970.265,0.0,10.0,19.142.116.568
0,34900,236340.0,37598.0,2.0,0.0,1.0,22.060.253.506,4.0,50.0,41.857.415.928
0,7300,55456.0,86766.0,6.0,0.0,0.0,24.005.677.145,2.0,23.0,31.724.698.502
0,14400,78777.0,103344.0,5.0,0.0,0.0,10.440.459.654,1.0,27.0,2.435.085.757
0,23000,76561.0,111389.0,8.0,0.0,1.0,30.123.291.075,2.0,28.0,30.346.706.109
0,20200,51449.0,69060.0,2.0,0.0,0.0,21.621.808.098,0.0,12.0,33.333.582.017
0,7000,78284.0,98214.0,0.0,0.0,1.0,17.183.838.617,0.0,31.0,36.247.963.031
0,22900,59702.0,97591.0,16.0,0.0,0.0,62.766.207.954,0.0,24.0,22.118.852.085
0,22000,15774.0,60115.0,27.0,0.0,1.0,21.341.423.807,0.0,24.0,25.576.809.651.999.900
0,17700,93302.0,116668.0,20.0,0.0,0.0,28.304.094.598,0.0,16.0,25.225.910.200.999.900
0,79200,22940.0,110114.0,28.0,0.0,1.0,14.461.612.625,0.0,13.0,32.366.511.586
0,22800,39166.0,84407.0,11.0,0.0,0.0,27.612.197.299,0.0,19.0,38.968.366.525
0,18000,90275.0,135792.0,13.0,0.0,0.0,17.866.176.401,1.0,26.0,33.336.960.792
0,19900,68830.0,107598.0,10.0,0.0,0.0,20.293.419.537,2.0,13.0,30.957.516.266
0,25700,31333.0,56733.0,13.0,0.0,0.0,97.086.150.555,2.0,25.0,30.619.786.755
0,12100,48149.0,74539.0,17.0,0.0,0.0,20.003.256.163,0.0,15.0,23.130.971.888
0,12900,89492.0,110007.0,10.0,0.0,2.0,16.919.198.431,0.0,28.0,32.820.037.269.000.000
0,22900,95321.0,123082.0,3.0,0.0,0.0,20.544.151.908,2.0,26.0,3.405.349.114
0,10400,63505.0,75811.0,3.0,0.0,0.0,1.820.920.717,2.0,17.0,33.690.785.641
0,10300,65382.0,73817.0,1.0,0.0,0.0,19.064.814.501,1.0,17.0,34.192.891.589
0,13600,112223.0,144451.0,0.0,0.0,0.0,25.973.311.697,1.0,45.0,35.310.217.008
0,18600,60709.0,89683.0,1.0,0.0,0.0,31.631.385.839,2.0,16.0,43.756.566.038
0,9100,59430.0,76897.0,5.0,0.0,1.0,24.609.510.911,1.0,16.0,37.470.923.376
0,8200,61821.0,64832.0,5.0,0.0,0.0,12.328.602.489,0.0,34.0,35.875.343.986
0,17000,73644.0,107086.0,0.0,0.0,0.0,28.045.334.363,2.0,20.0,37.771.957.848
0,17800,69306.0,94504.0,7.0,0.0,0.0,8.585.082.997.800.000,0.0,15.0,32.294.216.901.999.900
0,12500,10035.0,61897.0,6.0,1.0,1.0,36.873.779.632,0.0,21.0,14.733.594.833
0,23500,86144.0,138953.0,13.0,0.0,0.0,11.005.419.832,3.0,15.0,41.841.690.898
0,12600,67860.0,103426.0,9.0,0.0,0.0,20.215.263.385,0.0,20.0,18.347.529.385
0,51700,183615.0,257077.0,4.0,0.0,0.0,21.375.585.017,2.0,32.0,3.895.331.304
0,23200,62811.0,99320.0,3.0,0.0,0.0,16.686.109.892,1.0,21.0,36.071.271.567
0,39700,59360.0,117186.0,16.0,0.0,1.0,20.313.996.827,0.0,22.0,40.138.090.445
0,43300,119351.0,179347.0,13.0,0.0,0.0,17.895.153.943,0.0,4.0,37.980.464.023
